review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,Cluster,Cluster_Name
3280,22178,27,3,7,491.3,25359,5,0.78,3.0,1,6,0,562,True,3,1,2,1,2,4,1,2,Premium Phones
3281,36255,31,6,13,575.8,16470,3,1.38,3.0,2,2,0,538,False,2,2,2,2,4,8,2,0,Budget Phones
3282,26871,28,5,2,1102.01,34866,4,0.93,3.0,2,3,1,378,True,2,2,3,1,3,4,1,2,Premium Phones
3283,21168,33,1,12,598.75,3724,7,1.0,4.0,2,7,0,1049,True,2,4,4,4,4,10,4,1,Mid Range Phones
3284,15643,26,5,1,647.57,43863,6,83.0,4.0,2,4,2,892,False,4,5,4,3,3,8,3,3,Gaming Phones
3285,16107,19,4,16,344.08,24368,5,0.78,4.0,2,6,0,29,False,3,5,5,3,5,1,1,1,Mid Range Phones
3286,3161,39,5,1,959.9,45438,6,83.0,1.0,2,4,2,549,True,1,1,1,1,1,2,0,3,Gaming Phones
3287,448,39,6,17,251.81,35843,4,0.93,2.0,0,3,1,758,True,2,1,2,1,1,2,1,2,Premium Phones
3288,275,40,1,12,684.43,44089,6,83.0,2.0,0,4,2,533,True,1,2,2,1,2,3,1,3,Gaming Phones
3289,29518,26,6,17,342.82,41704,6,83.0,3.0,2,4,2,159,True,2,3,3,2,3,3,3,3,Gaming Phones
3290,42596,22,2,0,621.31,26350,5,0.78,3.0,2,6,0,53,False,3,1,3,4,3,6,0,1,Mid Range Phones
3291,37984,40,4,16,283.18,41397,6,83.0,1.0,1,4,2,624,True,2,1,1,1,1,4,2,3,Gaming Phones
3292,36128,31,3,7,372.71,1909,7,1.0,4.0,2,7,0,892,True,4,3,4,5,2,7,2,1,Mid Range Phones
3293,3997,35,6,17,637.21,43797,6,83.0,3.0,2,4,2,654,False,3,3,3,3,2,10,0,3,Gaming Phones
3294,1478,22,1,11,759.06,11872,3,1.38,2.0,0,2,0,566,True,3,2,4,2,2,1,1,2,Premium Phones
3295,14493,39,4,15,551.24,30857,0,3.67,4.0,2,5,0,108,True,5,3,4,4,5,10,4,0,Budget Phones
3296,7873,28,3,8,436.52,10121,1,1.53,5.0,2,0,0,301,True,5,5,5,5,4,4,0,0,Budget Phones
3297,16203,23,2,6,637.585,25629,5,0.78,1.0,0,6,0,342,True,1,1,1,2,2,1,1,2,Premium Phones
3298,40902,26,0,21,1276.3,13720,3,1.38,2.0,0,2,0,692,True,1,3,2,1,2,0,4,2,Premium Phones
3299,38899,42,0,20,1255.05,8387,1,1.53,2.0,0,0,0,1012,True,1,2,1,2,2,1,2,2,Premium Phones
3300,2036,33,2,6,417.45,18644,2,5.7,4.0,2,1,3,1040,True,3,4,2,4,3,5,1,0,Budget Phones
3301,9023,34,0,18,1065.69,40439,4,0.93,2.0,0,3,1,803,True,3,2,2,2,2,5,0,2,Premium Phones
3302,4627,42,0,18,1263.66,28951,5,0.78,4.0,2,6,0,859,True,3,2,4,3,4,6,2,1,Mid Range Phones
3303,40549,28,0,18,1459.63,23293,2,5.7,1.0,0,1,3,853,True,1,2,1,1,1,0,0,2,Premium Phones
3304,6204,43,0,20,637.585,34999,4,0.93,1.0,0,3,1,424,True,1,1,1,1,1,1,2,2,Premium Phones
3305,14583,18,4,15,363.07,18300,2,5.7,4.0,2,1,3,463,False,4,4,4,3,4,3,3,0,Budget Phones
3306,43846,37,3,9,530.76,42940,6,83.0,1.0,1,4,2,314,True,3,1,1,2,2,4,0,3,Gaming Phones
3307,21300,28,0,18,1228.15,8342,1,1.53,4.0,2,0,0,989,True,3,2,3,3,3,7,1,0,Budget Phones
3308,38798,34,4,15,380.55,9719,1,1.53,1.0,0,0,0,388,True,1,1,1,1,1,6,4,2,Premium Phones
3309,35757,28,0,19,1441.97,40882,6,83.0,2.0,0,4,2,105,True,2,3,1,2,2,4,2,3,Gaming Phones
3310,27722,28,6,5,512.7,42789,6,83.0,4.0,2,4,2,204,True,4,2,4,3,2,2,3,3,Gaming Phones
3311,10491,21,1,12,833.9,32661,0,3.67,4.0,2,5,0,539,True,5,5,2,3,4,0,3,0,Budget Phones
3312,10896,18,5,1,443.89,18832,2,5.7,4.0,2,1,3,868,True,3,3,4,5,2,6,1,0,Budget Phones
3313,4903,24,4,16,490.38,10473,1,1.53,4.0,1,0,0,173,True,4,4,5,3,4,3,4,0,Budget Phones
3314,2388,47,2,6,491.07,15794,3,1.38,4.0,2,2,0,1015,True,3,3,3,4,4,2,1,0,Budget Phones
3315,11694,36,3,7,937.24,28024,5,0.78,3.0,2,6,0,775,True,5,2,4,4,3,3,3,1,Mid Range Phones
3316,12328,39,2,14,282.17,35987,4,0.93,4.0,2,3,1,745,True,3,4,2,4,4,3,1,0,Budget Phones
3317,20013,25,3,8,860.96,44998,6,83.0,3.0,1,4,2,820,True,2,2,2,2,4,2,3,3,Gaming Phones
3318,9165,42,4,16,293.04,29110,0,3.67,4.0,2,5,0,683,True,4,4,4,4,3,5,0,0,Budget Phones
3319,10315,44,6,17,554.44,30888,0,3.67,2.0,0,5,0,276,True,1,1,2,1,3,1,2,2,Premium Phones
3320,32278,27,2,0,279.19,24065,5,0.78,3.0,2,6,0,796,True,2,1,3,2,2,5,1,1,Mid Range Phones
3321,2014,31,1,11,729.77,20939,2,5.7,2.0,1,1,3,701,False,1,1,2,1,1,1,4,2,Premium Phones
3322,12283,21,5,1,883.83,39689,4,0.93,3.0,2,3,1,566,False,4,1,4,1,5,6,4,0,Budget Phones
3323,2971,18,2,14,267.27,34770,0,3.67,4.0,2,5,0,562,True,4,3,3,5,3,9,2,0,Budget Phones
3324,23208,25,6,5,574.8,3501,7,1.0,4.0,2,7,0,371,True,5,4,3,2,3,9,2,1,Mid Range Phones
3325,6934,39,0,19,719.6,20879,2,5.7,5.0,2,1,3,906,True,5,4,5,5,5,3,4,0,Budget Phones
3326,10495,45,3,8,352.93,24405,5,0.78,3.0,2,6,0,238,False,1,1,4,2,1,2,4,2,Premium Phones
3327,16434,52,3,8,754.81,39055,4,0.93,5.0,2,3,1,644,True,5,3,4,4,5,3,1,0,Budget Phones
3328,29165,45,5,3,668.73,6058,1,1.53,5.0,2,0,0,239,True,5,5,5,3,4,5,4,0,Budget Phones
3329,6363,28,5,2,1339.75,35336,4,0.93,3.0,2,3,1,709,True,3,3,3,1,1,2,4,2,Premium Phones
3330,43234,25,4,16,209.39,35638,4,0.93,4.0,2,3,1,824,True,3,4,4,5,2,0,0,0,Budget Phones
3331,27197,29,6,17,647.37,4060,7,1.0,5.0,2,7,0,205,True,4,5,5,5,3,2,1,1,Mid Range Phones
3332,24702,46,2,14,332.81,18114,2,5.7,5.0,2,1,3,181,True,5,3,5,5,5,4,0,0,Budget Phones
3333,6174,31,2,6,646.09,26509,5,0.78,4.0,2,6,0,624,True,4,4,4,3,5,6,4,1,Mid Range Phones
3334,9789,33,1,12,860.38,21639,2,5.7,3.0,1,1,3,998,False,3,3,4,4,2,4,1,0,Budget Phones
3335,7401,40,3,8,717.18,18516,7,1.0,2.0,1,7,0,291,True,3,1,1,1,2,4,2,2,Premium Phones
3336,27751,32,3,8,453.5,36942,4,0.93,2.0,1,3,1,892,True,1,2,1,3,1,0,1,2,Premium Phones
3337,27444,22,0,20,1199.96,46116,6,83.0,3.0,1,4,2,148,True,5,1,1,2,3,3,0,3,Gaming Phones
3338,15135,41,6,17,656.7,16992,3,1.38,4.0,2,2,0,194,True,4,2,3,3,2,1,0,0,Budget Phones
3339,35848,34,6,17,246.52,41205,6,83.0,3.0,2,4,2,1052,True,4,5,2,3,5,3,3,3,Gaming Phones
3340,41051,18,0,20,961.38,45446,6,83.0,3.0,2,4,2,389,False,3,1,2,2,3,6,1,3,Gaming Phones
3341,4740,28,0,18,839.29,39487,4,0.93,2.0,1,3,1,993,True,2,1,1,1,1,4,4,2,Premium Phones
3342,41434,40,4,15,361.54,29448,0,3.67,1.0,1,5,0,997,True,1,1,1,1,1,0,1,2,Premium Phones
3343,24639,18,4,16,392.04,24651,5,0.78,4.0,2,6,0,407,True,2,2,2,3,4,7,2,1,Mid Range Phones
3344,5618,33,0,21,1024.83,33509,0,3.67,2.0,1,5,0,80,False,3,1,2,1,4,2,1,2,Premium Phones
3345,36756,30,4,15,308.24,1564,7,1.0,2.0,1,7,0,255,True,2,1,3,2,2,1,2,2,Premium Phones
3346,4849,35,1,12,801.55,5047,7,1.0,4.0,1,7,0,94,False,3,1,4,2,4,2,0,1,Mid Range Phones
3347,4406,43,1,10,738.5,32186,0,3.67,3.0,1,5,0,718,True,1,3,2,3,5,5,3,0,Budget Phones
3348,9181,24,2,6,697.91,44168,6,83.0,4.0,1,4,2,977,True,4,4,1,3,3,0,4,3,Gaming Phones
3349,45326,35,0,20,1467.07,40908,6,83.0,3.0,1,4,2,800,True,1,1,3,2,2,3,0,3,Gaming Phones
3350,31919,18,6,17,577.46,26016,5,0.78,3.0,2,6,0,93,True,1,1,1,2,3,6,4,2,Premium Phones
3351,7841,18,2,0,702.65,17302,3,1.38,2.0,1,2,0,20,False,2,2,2,1,1,5,1,2,Premium Phones
3352,5953,22,6,5,319.63,1626,7,1.0,1.0,0,7,0,17,True,2,1,1,2,1,2,0,2,Premium Phones
3353,22430,31,0,21,1084.64,8057,1,1.53,2.0,0,0,0,161,True,3,1,1,2,1,1,2,2,Premium Phones
3354,24858,38,4,16,583.24,16520,3,1.38,2.0,1,2,0,508,False,1,3,1,1,4,0,3,2,Premium Phones
3355,13859,27,5,3,955.11,18516,2,5.7,3.0,2,1,3,888,True,3,2,1,4,1,6,4,0,Budget Phones
3356,17596,33,1,10,637.585,21903,2,5.7,2.0,2,1,3,748,False,1,3,1,1,2,3,2,2,Premium Phones
3357,42479,20,6,13,366.69,29486,0,3.67,2.0,0,5,0,1006,False,2,1,1,1,1,3,2,2,Premium Phones
3358,43081,30,0,20,886.76,5424,7,1.0,2.0,2,7,0,52,False,2,3,1,2,1,1,2,2,Premium Phones
3359,22335,18,4,15,409.65,2142,7,1.0,2.0,1,7,0,167,True,2,2,2,1,2,2,4,2,Premium Phones
3360,27482,29,3,8,367.85,18323,2,5.7,1.0,0,1,3,73,True,1,1,1,2,1,1,1,2,Premium Phones
3361,10045,22,5,1,1105.34,8113,1,1.53,4.0,2,0,0,397,False,5,2,4,4,2,3,3,0,Budget Phones
3362,33331,42,3,8,633.46,3967,7,1.0,2.0,1,7,0,402,False,2,1,1,2,2,0,0,2,Premium Phones
3363,35134,20,5,2,928.67,39888,4,0.93,4.0,2,3,1,694,True,4,5,4,3,3,3,1,0,Budget Phones
3364,37304,36,3,8,606.63,20148,2,5.7,2.0,1,1,3,220,False,2,1,2,1,2,0,2,2,Premium Phones
3365,33106,55,2,0,600.86,43557,6,83.0,1.0,1,4,2,767,True,1,1,1,1,2,2,1,3,Gaming Phones
3366,9481,21,6,5,548.65,10957,1,1.53,3.0,1,0,0,180,True,2,5,2,3,1,1,4,2,Premium Phones
3367,10676,30,4,15,476.43,15679,3,1.38,4.0,2,2,0,637,True,3,4,4,3,3,5,0,0,Budget Phones
3368,38200,30,0,19,1464.46,18516,6,83.0,3.0,2,4,2,709,False,2,2,1,3,2,9,2,3,Gaming Phones
3369,33847,32,6,5,276.35,35958,4,0.93,3.0,1,3,1,267,True,2,3,3,2,2,1,0,2,Premium Phones
3370,24470,32,2,6,553.88,3324,7,1.0,4.0,2,7,0,780,True,2,3,3,4,4,6,2,1,Mid Range Phones
3371,8841,46,3,7,511.76,2940,7,1.0,3.0,1,7,0,703,True,2,4,3,4,3,5,4,1,Mid Range Phones
3372,26745,24,6,5,656.1,4124,7,1.0,4.0,2,7,0,620,True,4,5,3,3,3,3,0,1,Mid Range Phones
3373,42269,20,6,13,428.82,2292,7,1.0,2.0,0,7,0,229,True,1,1,1,1,3,3,4,2,Premium Phones
3374,43490,33,2,14,675.73,44036,6,83.0,2.0,1,4,2,573,True,3,2,2,3,2,4,4,3,Gaming Phones
3375,43410,18,0,18,715.29,38817,4,0.93,1.0,0,3,1,25,True,1,1,2,1,1,2,2,2,Premium Phones
3376,44045,44,2,6,723.66,20906,2,5.7,3.0,2,1,3,541,True,1,3,3,2,4,2,2,0,Budget Phones
3377,31153,33,0,20,717.06,4537,7,1.0,2.0,2,7,0,945,True,1,1,3,3,1,5,0,1,Mid Range Phones
3378,30528,33,6,17,637.585,18516,1,1.53,3.0,2,0,0,613,True,3,2,2,2,2,5,4,0,Budget Phones
3379,10796,37,1,10,926.78,12692,3,1.38,5.0,2,2,0,325,True,4,5,5,5,4,6,4,0,Budget Phones
3380,28133,39,3,9,546.61,16241,3,1.38,3.0,2,2,0,960,True,4,5,4,5,4,5,4,0,Budget Phones
3381,16325,30,3,8,458.32,36975,4,0.93,2.0,1,3,1,192,True,1,1,1,2,2,2,3,2,Premium Phones
3382,23256,21,6,17,309.86,24190,5,0.78,5.0,2,6,0,248,True,4,4,4,4,5,8,4,1,Mid Range Phones
3383,32869,44,4,16,393.67,24663,5,0.78,4.0,1,6,0,364,True,3,3,3,4,2,4,2,1,Mid Range Phones
3384,37829,28,0,20,800.54,21339,2,5.7,1.0,0,1,3,678,True,2,2,1,1,1,2,4,2,Premium Phones
3385,19853,49,4,16,599.51,16637,3,1.38,5.0,2,2,0,963,False,3,4,4,5,3,5,3,0,Budget Phones
3386,2001,35,3,8,503.15,19261,2,5.7,4.0,2,1,3,628,True,5,5,4,3,5,7,2,0,Budget Phones
3387,36217,22,1,12,796.92,12083,3,1.38,3.0,2,2,0,615,True,2,1,4,1,3,1,4,2,Premium Phones
3388,9641,18,1,12,801.28,21345,2,5.7,2.0,1,1,3,151,True,2,1,2,2,3,5,0,2,Premium Phones
3389,30466,18,6,13,221.52,14206,3,1.38,5.0,2,2,0,998,True,4,4,5,4,4,4,2,0,Budget Phones
3390,30946,47,2,0,331.22,36216,4,0.93,4.0,2,3,1,560,True,2,3,5,5,5,5,0,0,Budget Phones
3391,16051,18,2,14,581.5,26059,5,0.78,5.0,2,6,0,525,True,4,3,5,5,4,3,1,1,Mid Range Phones
3392,1606,44,3,7,534.97,30705,0,3.67,1.0,0,5,0,777,True,1,2,1,1,1,1,2,2,Premium Phones
3393,40056,43,5,2,637.585,19961,2,5.7,5.0,2,1,3,492,True,5,5,5,5,5,5,0,0,Budget Phones
3394,28971,33,1,11,858.78,32770,0,3.67,4.0,2,5,0,31,True,2,4,3,5,4,1,4,0,Budget Phones
3395,4226,30,2,0,660.11,43938,6,83.0,4.0,2,4,2,217,True,3,4,4,3,5,4,3,3,Gaming Phones
3396,12628,27,6,17,207.96,17487,2,5.7,5.0,2,1,3,328,True,5,4,3,3,4,2,3,0,Budget Phones
3397,34931,18,0,18,1017.47,28351,5,0.78,2.0,0,6,0,104,True,2,2,1,2,1,3,1,2,Premium Phones
3398,10313,36,2,6,448.24,10194,1,1.53,5.0,2,0,0,398,True,5,3,5,4,5,6,4,0,Budget Phones
3399,39216,25,0,20,1322.09,23398,5,0.78,4.0,2,6,0,566,True,5,5,3,3,5,4,0,1,Mid Range Phones
3400,11167,51,3,8,679.17,38615,4,0.93,2.0,1,3,1,500,True,2,1,2,1,1,3,0,2,Premium Phones
3401,22640,24,5,3,814.48,6887,1,1.53,1.0,0,0,0,96,False,1,1,1,1,1,0,0,2,Premium Phones
3402,31032,18,0,18,1409.53,23562,5,0.78,5.0,2,6,0,460,False,5,3,4,3,4,3,4,1,Mid Range Phones
3403,10747,37,1,10,877.55,45081,6,83.0,3.0,1,4,2,828,True,3,4,2,5,2,1,4,3,Gaming Phones
3404,19528,38,3,9,696.55,4418,7,1.0,3.0,2,7,0,203,True,3,1,2,3,2,6,1,1,Mid Range Phones
3405,15906,28,6,5,341.05,41694,6,83.0,2.0,0,4,2,716,True,2,1,1,4,2,3,3,3,Gaming Phones
3406,42503,27,6,17,637.585,8826,1,1.53,3.0,1,0,0,559,True,4,1,4,4,3,1,3,0,Budget Phones
3407,26239,32,5,1,1199.85,22803,2,5.7,3.0,1,1,3,107,True,3,1,1,4,3,3,2,2,Premium Phones
3408,13661,43,6,13,586.9,16547,3,1.38,2.0,0,2,0,871,True,1,4,2,2,1,0,4,2,Premium Phones
3409,2189,18,2,6,753.93,21076,2,5.7,2.0,0,1,3,475,True,3,2,1,1,3,1,0,2,Premium Phones
3410,25501,33,0,20,1341.96,8546,1,1.53,3.0,1,0,0,827,True,2,3,2,2,4,1,2,2,Premium Phones
3411,5867,32,1,10,859.49,7089,1,1.53,3.0,0,0,0,593,True,1,1,1,1,1,2,3,2,Premium Phones
3412,32578,39,5,4,1279.02,28992,5,0.78,4.0,2,6,0,40,True,2,3,2,4,4,4,1,1,Mid Range Phones
3413,3391,30,5,3,576.85,18516,2,5.7,3.0,2,1,3,174,True,2,1,4,2,2,4,2,0,Budget Phones
3414,2007,25,2,14,286.49,17882,2,5.7,4.0,2,1,3,401,False,2,2,5,4,3,3,4,0,Budget Phones
3415,45148,46,6,5,672.26,6083,1,1.53,4.0,2,0,0,171,False,5,2,4,4,4,4,0,0,Budget Phones
3416,44178,37,4,16,321.31,9376,1,1.53,2.0,1,0,0,177,True,1,1,1,2,1,2,0,2,Premium Phones
3417,41601,39,4,16,234.68,41146,6,83.0,1.0,1,4,2,189,True,2,1,2,1,2,3,0,3,Gaming Phones
3418,45286,24,6,5,433.07,42254,6,83.0,3.0,2,4,2,708,False,3,3,2,3,4,4,4,3,Gaming Phones
3419,16048,56,2,0,219.99,23776,5,0.78,2.0,0,6,0,419,True,1,1,2,1,3,1,1,2,Premium Phones
3420,33703,33,1,12,576.48,43344,6,83.0,4.0,2,4,2,77,True,2,4,3,5,5,1,2,3,Gaming Phones
3421,27014,21,2,6,354.02,14851,3,1.38,2.0,1,2,0,746,True,1,3,1,1,1,3,0,2,Premium Phones
3422,30752,29,1,12,745.91,11809,3,1.38,4.0,2,2,0,355,True,5,5,3,5,3,3,3,0,Budget Phones
3423,31212,18,5,1,675.62,26694,5,0.78,1.0,0,6,0,132,True,1,1,1,1,1,4,1,2,Premium Phones
3424,18156,18,0,18,1260.55,18516,1,1.53,5.0,2,0,0,664,False,5,4,5,4,2,4,1,0,Budget Phones
3425,37452,43,0,18,1010.68,7777,1,1.53,4.0,2,0,0,438,True,4,5,3,3,3,9,1,0,Budget Phones
3426,4552,25,5,4,500.39,37270,4,0.93,3.0,1,3,1,164,True,3,2,3,2,2,0,3,2,Premium Phones
3427,4204,28,5,1,734.97,38938,4,0.93,4.0,2,3,1,96,False,2,3,5,5,4,5,0,0,Budget Phones
3428,43157,56,6,17,547.71,43085,6,83.0,4.0,2,4,2,292,True,5,2,2,2,3,8,0,3,Gaming Phones
3429,1895,18,4,15,571.89,3475,7,1.0,2.0,1,7,0,311,True,2,1,2,1,1,6,1,2,Premium Phones
3430,1852,39,5,3,897.07,32952,0,3.67,2.0,0,5,0,237,True,4,1,1,2,2,2,0,2,Premium Phones
3431,15078,23,1,10,818.32,27548,5,0.78,3.0,1,6,0,30,True,2,2,2,1,2,0,4,2,Premium Phones
3432,23634,39,6,17,298.23,1504,7,1.0,5.0,2,7,0,63,True,5,5,5,5,4,2,2,1,Mid Range Phones
3433,2028,41,3,8,637.585,1979,7,1.0,4.0,2,7,0,507,True,3,3,5,2,4,3,2,1,Mid Range Phones
3434,40923,18,4,15,532.36,16108,3,1.38,2.0,1,2,0,723,True,1,2,2,1,2,2,1,2,Premium Phones
3435,37214,24,1,12,719.34,18516,5,0.78,3.0,2,6,0,661,True,2,2,2,1,1,6,3,2,Premium Phones
3436,32388,40,0,20,1181.73,8252,1,1.53,5.0,2,0,0,1080,True,5,4,4,4,3,4,4,0,Budget Phones
3437,9991,28,2,6,262.17,34747,0,3.67,2.0,1,5,0,308,True,1,2,2,1,1,4,0,2,Premium Phones
3438,12694,21,4,16,518.48,37419,4,0.93,5.0,2,3,1,1023,False,4,5,3,4,5,5,3,0,Budget Phones
3439,27137,19,4,15,450.5,18876,2,5.7,4.0,2,1,3,690,False,5,2,4,4,2,2,4,0,Budget Phones
3440,13572,48,0,19,755.12,27227,5,0.78,5.0,2,6,0,451,True,5,3,3,5,4,2,3,1,Mid Range Phones
3441,24513,21,3,8,637.585,16315,3,1.38,4.0,2,2,0,949,True,4,4,4,5,5,2,3,0,Budget Phones
3442,25459,27,2,6,784.65,6741,1,1.53,3.0,2,0,0,877,True,1,4,2,4,1,3,3,0,Budget Phones
3443,1421,32,4,15,577.51,3530,7,1.0,4.0,2,7,0,598,True,3,3,2,3,3,5,1,1,Mid Range Phones
3444,5414,32,1,11,903.18,32982,0,3.67,5.0,2,5,0,110,True,5,5,5,3,5,6,2,0,Budget Phones
3445,16421,24,6,13,480.03,25270,5,0.78,4.0,2,6,0,806,False,4,4,4,4,3,3,3,1,Mid Range Phones
3446,12777,24,0,18,1107.56,34875,4,0.93,3.0,1,3,1,484,False,3,3,4,5,5,0,1,0,Budget Phones
3447,19000,30,1,12,927.68,45288,6,83.0,3.0,2,4,2,950,True,4,4,3,3,4,6,4,3,Gaming Phones
3448,41893,23,6,13,538.54,19565,2,5.7,3.0,1,1,3,988,False,2,3,3,2,4,1,3,0,Budget Phones
3449,32711,18,2,0,721.14,20887,2,5.7,2.0,1,1,3,183,True,1,1,2,1,1,1,0,2,Premium Phones
3450,29541,19,0,18,1367.39,8587,1,1.53,4.0,2,0,0,1049,False,4,4,3,3,2,6,2,0,Budget Phones
3451,24464,18,0,21,637.585,8118,1,1.53,4.0,2,0,0,675,False,3,3,3,4,4,1,0,0,Budget Phones
3452,4710,18,5,2,1073.26,22514,2,5.7,4.0,2,1,3,683,True,4,4,3,3,2,3,3,0,Budget Phones
3453,14139,32,0,21,1212.85,22834,2,5.7,4.0,1,1,3,38,True,4,3,5,3,4,3,3,0,Budget Phones
3454,15507,21,3,9,996.34,13021,3,1.38,4.0,2,2,0,498,True,3,1,4,4,5,4,0,0,Budget Phones
3455,7798,31,6,17,359.19,18516,5,0.78,1.0,0,6,0,841,False,1,2,1,1,1,1,1,2,Premium Phones
3456,13815,35,2,0,357.01,24430,5,0.78,3.0,2,6,0,892,True,3,2,3,3,3,3,2,1,Mid Range Phones
3457,17519,30,6,17,558.7,19731,2,5.7,2.0,0,1,3,493,False,1,1,3,1,2,0,1,2,Premium Phones
3458,31583,50,0,18,912.01,18516,5,0.78,1.0,0,6,0,865,True,1,1,1,2,1,2,0,2,Premium Phones
3459,34979,43,1,12,841.64,44931,6,83.0,4.0,2,4,2,733,True,3,3,4,3,3,8,4,3,Gaming Phones
3460,2150,18,0,18,870.42,21686,2,5.7,3.0,2,1,3,315,True,1,3,2,1,3,8,4,0,Budget Phones
3461,40484,18,2,0,741.99,6484,1,1.53,5.0,2,0,0,601,True,5,5,5,4,5,1,4,0,Budget Phones
3462,5137,37,2,6,203.06,41000,6,83.0,5.0,2,4,2,569,True,4,5,3,4,5,5,1,3,Gaming Phones
3463,26317,30,4,15,465.35,15601,3,1.38,1.0,0,2,0,505,True,2,1,1,1,1,4,0,2,Premium Phones
3464,26407,18,1,12,779.74,27374,5,0.78,2.0,1,6,0,711,False,2,2,1,2,3,4,1,2,Premium Phones
3465,12859,47,0,18,1435.75,23260,2,5.7,2.0,2,1,3,1028,True,2,1,2,1,1,7,1,2,Premium Phones
3466,29203,23,1,12,833.49,32659,0,3.67,4.0,2,5,0,271,True,3,4,4,4,4,6,2,0,Budget Phones
3467,39913,27,6,17,395.82,18492,2,5.7,1.0,0,1,3,916,False,1,1,1,1,1,8,3,2,Premium Phones
3468,1493,33,6,5,395.91,15116,3,1.38,2.0,0,2,0,266,True,2,2,1,3,2,0,4,2,Premium Phones
3469,41188,45,3,8,637.585,32890,0,3.67,5.0,2,5,0,606,True,5,4,4,5,4,9,1,0,Budget Phones
3470,1684,28,6,5,641.68,26482,5,0.78,5.0,2,6,0,990,True,4,3,5,4,5,7,3,1,Mid Range Phones
3471,22282,22,2,6,781.74,4923,7,1.0,2.0,1,7,0,53,False,1,2,2,2,1,3,0,2,Premium Phones
3472,33420,43,3,9,685.98,4353,7,1.0,1.0,1,7,0,67,True,2,1,3,1,1,1,3,2,Premium Phones
3473,40004,23,4,15,199.74,17447,2,5.7,3.0,2,1,3,964,False,1,1,2,2,2,2,4,2,Premium Phones
3474,28988,23,0,18,1098.72,33746,0,3.67,3.0,2,5,0,701,True,4,4,4,4,4,1,4,0,Budget Phones
3475,893,18,1,11,1060.8,18516,0,3.67,1.0,0,5,0,462,True,1,3,1,2,1,1,3,2,Premium Phones
3476,35336,18,2,6,738.54,38957,4,0.93,2.0,1,3,1,7,False,1,2,1,3,3,2,2,2,Premium Phones
3477,30167,30,6,17,662.71,31691,0,3.67,1.0,0,5,0,327,True,1,1,1,2,2,0,0,2,Premium Phones
3478,5393,33,6,17,661.91,18516,7,1.0,4.0,2,7,0,513,True,4,5,4,3,3,9,3,1,Mid Range Phones
3479,43300,46,0,18,936.74,39932,4,0.93,3.0,2,3,1,75,True,3,4,4,2,2,1,2,0,Budget Phones
3480,1738,48,2,6,699.41,4438,7,1.0,2.0,1,7,0,916,True,2,2,3,1,3,2,2,2,Premium Phones
3481,22530,18,6,5,426.88,15322,3,1.38,1.0,0,2,0,1035,True,1,1,2,1,1,3,4,2,Premium Phones
3482,11711,22,1,12,1034.91,28427,5,0.78,1.0,0,6,0,871,True,1,1,1,1,1,2,2,2,Premium Phones
3483,28270,25,4,15,590.38,20025,2,5.7,3.0,1,1,3,104,True,4,2,2,1,2,2,1,2,Premium Phones
3484,9268,24,3,7,409.99,29783,0,3.67,3.0,2,5,0,994,True,2,1,2,2,1,6,2,2,Premium Phones
3485,13388,32,0,19,783.16,44655,6,83.0,1.0,1,4,2,1072,True,1,1,2,1,1,2,2,3,Gaming Phones
3486,24532,49,4,16,528.38,30650,0,3.67,3.0,0,5,0,806,True,4,4,2,3,1,0,2,2,Premium Phones
3487,19184,46,5,2,1339.84,40714,6,83.0,1.0,0,4,2,156,True,1,1,1,2,2,2,1,3,Gaming Phones
3488,27158,29,3,7,351.57,18225,2,5.7,3.0,1,1,3,758,True,4,4,2,4,1,3,4,0,Budget Phones
3489,18676,23,4,15,329.88,36208,4,0.93,4.0,2,3,1,769,True,4,3,3,2,4,6,0,0,Budget Phones
3490,9856,21,3,9,876.86,12440,3,1.38,4.0,2,2,0,1001,True,2,3,4,3,4,9,4,0,Budget Phones
3491,30700,38,0,20,1166.9,8231,1,1.53,1.0,0,0,0,388,False,2,1,1,1,1,1,4,2,Premium Phones
3492,39250,37,5,4,1067.34,13274,3,1.38,2.0,1,2,0,307,False,3,1,1,2,2,4,1,2,Premium Phones
3493,43482,35,3,7,537.38,37561,4,0.93,4.0,2,3,1,872,False,3,3,5,1,4,4,0,0,Budget Phones
3494,3740,61,1,12,971.57,45487,6,83.0,4.0,2,4,2,215,True,3,3,2,4,4,5,4,3,Gaming Phones
3495,520,34,1,12,547.08,43079,6,83.0,4.0,2,4,2,327,True,4,2,4,3,3,5,4,3,Gaming Phones
3496,23421,33,4,16,424.78,42200,6,83.0,2.0,0,4,2,448,True,1,2,1,1,2,1,4,3,Gaming Phones
3497,19130,37,0,21,1409.38,40850,6,83.0,5.0,2,4,2,215,True,5,4,5,3,5,2,4,3,Gaming Phones
3498,22569,38,1,10,787.31,12038,3,1.38,5.0,2,2,0,235,True,4,5,5,5,4,7,4,0,Budget Phones
3499,4979,27,4,15,277.81,41368,6,83.0,2.0,1,4,2,91,True,2,2,1,2,2,0,1,3,Gaming Phones
3500,37717,18,1,12,698.56,26873,5,0.78,3.0,2,6,0,785,True,2,5,1,2,2,5,4,1,Mid Range Phones
